Label	Class	n_sample
0	dogs	791
1	cats	791

Epoch	AvgTrainLoss	AvgTrainAcc	AvgValLoss	AvgValAcc
88	2.3102199659e-02	9.9374997616e-01	1.9824273884e-02	9.9020361900e-01
89	3.4611336887e-02	9.8605358601e-01	1.7020041123e-02	9.9414062500e-01
90	4.4183902442e-02	9.8635709286e-01	2.3991586640e-02	9.9609375000e-01
91	3.6736540496e-02	9.8557585478e-01	5.7442121208e-02	9.8037648201e-01
92	5.2023757249e-02	9.8370981216e-01	5.2498172969e-02	9.7451710701e-01
93	1.1519254744e-01	9.6849107742e-01	3.1242501736e-01	8.8628816605e-01
94	2.8054299951e-01	9.1459816694e-01	1.9125577807e-01	9.4119095802e-01
95	2.4260625243e-01	9.0989732742e-01	1.4621856809e-01	9.2547369003e-01
96	1.6883769631e-01	9.3580800295e-01	1.6047659516e-01	9.3920707703e-01
97	1.2709854543e-01	9.4950896502e-01	9.8678983748e-02	9.6472072601e-01
98	1.0514162481e-01	9.6309375763e-01	7.0686638355e-02	9.7448635101e-01
99	7.4267789721e-02	9.7096425295e-01	4.9784708768e-02	9.8431348801e-01
100	5.4696161300e-02	9.8287045956e-01	4.1228048503e-02	9.9218750000e-01
101	4.2943287641e-02	9.8683482409e-01	2.2027783096e-02	9.8825049400e-01
102	1.9863370806e-02	9.9531251192e-01	2.5303209201e-02	9.9215674400e-01
103	1.9700512290e-02	9.9651336670e-01	9.5367021859e-03	1.0000000000e+00
104	1.3917379081e-02	9.9687498808e-01	9.7412299365e-03	9.9606299400e-01
105	9.3702618033e-03	1.0000000000e+00	6.2632896006e-03	1.0000000000e+00
106	1.0988922790e-02	9.9729460478e-01	5.1806960255e-03	1.0000000000e+00
107	7.9631758854e-03	9.9921876192e-01	3.7141861394e-03	1.0000000000e+00
